recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
69,Y,avionicsmonitoring,g,5,1978,semidetached,0.8122404044744975,1.2259639357928651,1.3594068271753277,1.0997694879632434,1.2542187026454377,1.0064335356433658,1.1257073295379736,1.377577505566883,1.203127111294995,1.2674927350501441,0.5320113300479354,1.0062864160644622,0.9704689414580543,0.7939560725158987,0.7328400787802163,139.96265637293854,6
49,Y,missionplanning,g,5,1980,semidetached,0.9742006446312794,1.3610339230227881,1.5005942800854908,1.2916451516112664,1.368688830624011,1.037419466567897,1.1045970442197275,1.2731686040734622,0.7729909384833138,1.2194662138669998,1.0405156656718086,1.0705474494306588,1.1296244037149998,1.1025599872218952,0.8483034611705442,20.84517363932227,6
20,gal,missionplanning,g,1,1984,semidetached,1.1421923448225604,1.1448914609588523,1.2232667201449139,1.2862189969767615,1.015113527857787,0.9319694402803114,0.7210191940094732,1.0489660119548097,0.9270547702832064,1.2961370441546496,0.8251138864500949,0.5771808647335078,1.3552941209762013,0.6433347609330651,0.734027949160636,329.9466101457035,6
45,Y,avionicsmonitoring,g,5,1982,semidetached,0.8630563703503268,0.9775120431211881,1.4210655450301881,1.4548555826078982,1.0999407820618414,1.0011961630003408,1.066144954080048,1.3557335145493927,1.0804124809580042,1.1552586164543714,0.6666247048817091,1.1091590068734323,0.7252462512441482,1.1721458542154308,1.103514318987243,81.03707480328482,6
62,Y,utility,g,5,1979,embedded,0.7221732918971486,0.7915577889190409,0.7874110648957501,1.2294923578113437,1.2060198718762023,1.098235987672491,1.0219844658427124,1.0005962141762603,1.0218895129598795,1.2729820473199622,1.0119966811871537,0.8616557101464497,0.8910656180822425,1.2753784988155616,1.0553886459025708,284.0584952301337,6
72,Y,avionicsmonitoring,g,5,1979,semidetached,1.0294589098587714,0.9418340277770353,1.5291660399696685,1.3167480632017337,1.6473324954215833,0.763622440150193,0.9051320683792076,1.2071751242056068,1.0276544140770563,1.392066554681762,0.7398036907312755,0.997110725491158,0.6861636396563554,1.1273679043518174,1.121990643019029,98.49984805736752,6
13,gal,missionplanning,g,1,1985,semidetached,0.8458372410726117,1.2945562054964443,1.122972663159183,1.615317948593344,1.218022152433334,0.7252531216247444,1.0327606840102526,1.0568906290297002,1.3992098378077518,1.0434869708562273,0.6516249432659464,0.7364726008857089,0.6510751377352669,0.587822790971408,0.9633433976236279,115.6224002333307,5
74,Y,avionicsmonitoring,g,5,1982,semidetached,1.2547966184022243,1.1720755367706674,1.6140285609567186,1.5079434197664505,1.468367994888001,0.9808687733043375,0.8765558680952903,1.282722624702725,1.2830254703100272,1.173803870907299,1.1436644336455406,0.8696074129276588,0.7120381688031915,0.6876948512958436,0.7754120463305443,19.325708734401413,5
101,X,science,f,2,1983,embedded,0.721846192113167,0.7296449176836995,1.155780192962439,1.0889410944030613,1.088263338554647,1.1407626055794813,0.9742588345589773,1.1310217993158034,1.1695937249568784,1.3362041968436031,0.6870165955598542,0.8977250375911081,0.5300078628853221,0.7057292882915195,1.034788514117816,3.008912686876157,1
63,Y,avionicsmonitoring,g,5,1971,organic,1.1254997521492187,0.8609120335897237,1.5952988194979665,1.4110007959318436,1.2928572162617689,0.8510683618533356,1.3410798957234058,1.0651868302538368,0.9849303416152331,1.239896062339398,0.7926483246045344,0.9622033680899451,0.9910435419523971,1.298546547247001,1.0289883395415127,92.36833383290434,6
10,gal,missionplanning,g,1,1980,semidetached,0.9251158996108448,1.2999705584439227,1.39960628208903,1.6348468111794998,1.2166625006554612,0.7106067226389743,1.0470751866255719,1.0265908269441049,1.2436230153343075,1.1936456904228385,0.9712025453594626,0.7004166355174823,0.9280335756896693,0.9705146015103399,1.0764488110371264,20.69588968229948,5
43,Y,application_ground,g,5,1982,semidetached,1.2341369064901606,0.8532805526739026,1.412669182366013,1.0748058937842284,1.5436285426415584,1.1183663387422549,1.3437229949741605,1.088976590828896,0.9942016349577678,1.3994309375348353,1.1262981616475027,0.9105732901930685,0.5775193917216181,0.6674010663696761,1.000023568374273,2939.6527419734593,9
1,de,avionicsmonitoring,g,2,1979,semidetached,0.7330370064096994,1.1350287099573928,1.4093142101799279,1.5691640074081277,1.5317406806156906,0.7959949354929683,0.9841531700323083,1.2373801728255893,0.9929739998233232,1.2078066949099526,1.1225172859739843,0.7468916147250615,0.9379449470132135,0.6827835960206663,1.0522361262313131,261.49303862866725,7
9,gal,missionplanning,g,1,1980,semidetached,0.8985895026713921,1.196930601646548,1.494197297541441,1.3395319202136289,1.4246904835209802,1.0688415765636579,0.9539416503100295,1.3286398011265543,1.375097609866895,1.099773949104706,0.5818422310451867,0.7294626967026978,0.8814130100005589,1.3415985007746971,0.9767208140902238,77.09578302523705,6
29,X,realdataprocessing,g,2,1982,semidetached,1.3159998327644882,0.985467385532393,1.187671714373486,1.2048976631149584,1.163993374684158,0.8074128637839543,0.9391024716579273,1.104145229103601,1.234008535422229,1.3192430780847901,0.8822245747787094,0.5515869125566742,1.2804346057941902,1.1100536551900104,1.0046168247816354,157.58529361754435,6
74,Y,avionicsmonitoring,g,5,1982,semidetached,0.7862173612736941,1.0119266697965241,1.5044596063960873,1.1435795088905436,1.3672901734691179,1.1260916015590363,0.8960483140072618,1.2805980772553114,1.1357101530646356,1.2397251382544767,0.6877388752476213,0.5040879165141768,0.7780220434285707,0.8506263229714718,1.016345240722484,20.463970138259246,4
35,X,avionicsmonitoring,g,2,1987,semidetached,0.9532009092028237,1.0240681691444005,1.3607728765441718,1.12216745260431,1.0787164358223418,0.9817640980922235,0.8594220954017677,1.1016436409275592,0.833730302382908,1.1682152073894259,0.9097825886076385,0.5378944899760149,0.5735828374395328,1.1593160049269602,0.8421349470214287,14.31978053795817,3
30,X,communications,g,2,1982,semidetached,0.8317165208747473,0.9807704540634218,1.5477582996334638,1.4123756177607711,1.476207655986852,0.8883533490113644,1.149003470199505,1.2124442294704045,1.397930305757657,1.0683712017298077,0.8545819652574445,0.8163534411115898,1.0138027108531769,1.3149414180476444,0.9086710162090366,132.27965826442372,7
33,X,missionplanning,g,2,1985,semidetached,0.8220204877164331,1.112136741977005,0.8638967489480102,1.6180794215089027,1.030125804248658,0.8255336929146831,1.3959711524484506,1.1077859793786078,1.2812274262887464,1.3566677243951066,0.808133395615318,0.9768907009862529,0.8358330113736574,0.9811066903173575,0.8338602552996006,56.98617643588463,5
61,Y,operatingsystem,g,5,1976,embedded,1.2760624192538184,0.7534913891290207,0.7442214583637144,1.5522889076234638,1.5353821504211171,0.8755118905688939,1.215897429912033,1.154459927286922,1.2903629832756487,1.1558165472628117,0.5919226745239586,0.7124101878495279,0.8087644032216972,0.947860505492629,0.9346573809144734,72.65805309453044,5
63,Y,avionicsmonitoring,g,5,1971,organic,1.201042458681413,0.8150220217072243,0.8154215898723658,1.500755061340838,1.2714131531594544,1.0583740304680722,1.007484894130416,1.1068717096923653,1.1869806765929056,1.2716468010490964,0.8781638176067543,1.0486980916221693,0.9239239784655752,0.8445380546379777,0.8854726410990348,85.94265845036301,5
39,X,monitor_control,g,2,1986,semidetached,0.8568214916148416,0.9544915703788907,0.7404084508821438,1.006932055489959,1.397193402434414,0.7781875075405236,1.3479079246724603,1.3334439511639404,0.797518627998278,1.2534272690739536,0.9132744770474613,0.9984665037786353,1.120975031279944,0.8518704090460519,0.9856590161574479,8.332771522230608,3
15,gal,missionplanning,g,1,1983,semidetached,1.2766380630176217,0.8138915280529205,1.620931729173182,1.063666953410639,1.24948705262209,1.0618609128308139,1.083447127593868,1.0743194252840964,0.9266380739095776,1.0107144406533124,0.6620975764831836,0.9547586305373664,0.8845210939757256,1.3734681641060449,1.043251921767473,19.78358439058115,5
57,spl,batchdataprocessing,g,2,1977,semidetached,0.9040434943189334,0.9479191468575555,1.2965518047418434,1.5299354513907186,1.413500634776832,0.7888085367563146,0.8319640434596903,1.001058196846476,1.3735146776302947,1.3987332513632476,1.1257597154085768,0.7282213281740568,0.8122880657861349,0.8882395032614132,0.90391156185955,69.02349096755394,5
79,Y,missionplanning,g,5,1984,embedded,1.2994742089908842,0.9816304883158695,1.2340115582823683,1.5732842547073305,1.5493755569235543,1.0112080341938567,0.8723428141866946,1.0701472593352783,0.7413575769626948,1.1030577364143463,0.8891106591903893,0.9511496808200912,1.3341078226848997,1.146010488259847,1.014709417780463,59.163584324721086,6
97,gal,Avionics,f,5,1982,embedded,0.7669129805527729,1.022475996121276,0.7682586963020116,1.037791023691639,1.5771113032868236,0.9530010357792389,0.8445775399533648,1.3988646975525465,0.8020229830703247,1.3810222608638671,0.6673679455726352,1.0681721436017964,0.5523707810771723,1.1104533199616267,1.0174105516239664,709.8019868100109,7
32,X,datacapture,g,2,1982,semidetached,1.0377950499758373,0.9969592422198463,1.3782301585088097,1.460057124141975,1.5704136286295003,0.8743141154605673,0.9662575185962415,1.1619197866741064,1.3515179202592427,1.1096634445031919,1.0710143421682128,1.1416171062283973,1.071634624685776,0.6094870683302401,0.9522844027885777,361.60769210737044,8
61,Y,operatingsystem,g,5,1976,embedded,0.9492035928944323,1.2391160496622176,1.6433932986891469,1.0271090266106628,1.5314840630025714,0.8801793974306222,1.3999674886885325,1.3769698183259662,1.2735042262003828,1.019922128186829,1.0496476395192378,0.750029523955473,0.7510164316156474,1.3857664270110601,0.7758252212681277,69.66633363914717,7
48,Y,missionplanning,g,5,1984,semidetached,1.0418511425026642,1.0522072943176595,1.2566227248150095,1.018227811600959,1.2888931614223385,1.1376696258781158,1.2792202935658867,1.3965516730371117,0.928140759916475,1.2262870219543656,0.7009114990861797,0.6249414405561814,0.7643356517977122,1.0686404700913976,1.022780376063549,468.0556170590014,7
6,de,avionicsmonitoring,g,2,1979,semidetached,1.1801830569543377,1.0234700340799123,1.3690136309156218,1.074740513902902,1.2992753303097522,1.1400526438031013,1.3606354063151458,1.1448636128668768,0.8365450944503359,1.2062166482349856,0.6658837604931438,0.7940890478920344,1.0358185106474305,1.0007052754675678,1.1070944015171982,21.479067122918472,5
80,Y,missionplanning,g,5,1984,embedded,0.7940974261503059,1.1743311454415257,0.7615240938883716,1.4665490725235417,1.0823714223473555,1.0522212726459788,1.2733706196153425,1.0804089533994996,0.9777701646412988,1.3743675740638799,1.0535790064324453,0.8490601325563476,1.3512716873629134,1.3135416547992027,0.7445854978261799,101.42525473004568,6
23,X,simulation,g,2,1985,semidetached,0.7343093556168123,0.786947451400962,0.9330828213701894,1.3231724058439203,1.4183085591048745,0.8360904130670281,0.8518960581148273,1.0316813913465033,0.8582746787366206,1.2028487885702928,1.1456158324041028,0.5129855963387556,0.8435728503542095,0.6266488360162421,1.0665144977137508,300.6935171289813,5
70,Y,avionicsmonitoring,g,5,1979,semidetached,1.2035510068644215,1.2081355690900584,0.797298048119543,1.5406807124179789,1.1564086611186755,1.1180914948360634,1.3393854693660647,1.114438630093161,1.1291853554275044,1.1665681279591638,0.7756220803002261,1.0223859900716827,0.9878074431104902,0.9316395660580403,1.0738764930500566,151.5355458846114,7
51,Y,simulation,g,5,1984,semidetached,0.9078301511371878,1.370506825627145,1.1484059996488682,1.2541895186874323,1.5161886267135438,1.0288519541153287,0.8038583694383024,1.0767341628240692,1.3460320665221563,1.3903038427775347,0.8508016497825074,1.0177030167171908,0.7138033644977555,1.0437728150488121,1.1245064796033448,116.38938947124528,7
72,Y,avionicsmonitoring,g,5,1979,semidetached,1.215102249397769,1.0352328477737522,0.8471347500917115,1.3032729356578485,1.1463853784840152,0.9941228173418516,1.2897407324596308,1.1875796112175863,1.3290765918408205,1.0233893270492327,1.0299521947825494,0.674026062902111,0.8532523108528066,0.5014156440314887,1.1232187450794375,95.02886280610387,5
18,gal,missionplanning,g,1,1984,semidetached,1.297146054702683,1.1164205190214345,1.0435352803197264,1.2519330581489372,1.6045375758151517,1.1155252377788627,0.7853669306069506,1.3315673406804616,0.7082318128598516,1.317859238516296,0.6397721329237221,0.5296201311288079,0.8408066006510391,1.0836380088138393,0.7793524060010211,316.75344140958873,6
64,Y,avionicsmonitoring,g,5,1980,organic,0.9667394132374754,0.9274594709381303,1.5117006881745785,1.5682314206913524,1.5939928494664626,1.0093304955067024,1.267061543621474,1.2628446767184633,0.8320527804569425,1.0772732705544774,0.7127091009281694,1.1117822826616182,1.0888068127901684,0.628724420489426,0.7324279531347726,40.76736828796512,5
40,X,monitor_control,g,2,1986,semidetached,0.9662184596633474,1.03322422307899,1.57652075353039,1.1959778341787146,1.3823815906434584,1.0534556923700245,1.2262349128223042,1.2333780703576105,1.2929696355687303,1.128437270425683,1.092192378808194,0.5664216669368733,1.116077879653829,0.9598441266851725,1.0253672084459124,16.34176768050208,5
61,Y,operatingsystem,g,5,1976,embedded,1.0897938694805787,0.9605753406475137,1.0314295329502057,1.4674447243556026,1.0518700616513135,0.701017764808106,1.3289066014326774,1.3829031087477468,1.2253918214461677,1.3312357434764652,1.0244086092679265,1.035890862487888,1.3878958655965157,0.9341043077105373,0.8749128989766475,66.68883925249321,7
60,slp,operatingsystem,g,6,1975,embedded,0.778111744738158,0.8873174189952473,1.6126315209734294,1.135228084917221,1.3567553740805514,0.9592232896235611,0.9088369051702688,1.1848196032723997,0.9345982938203645,1.0511800438600452,0.6099671230598643,0.7929570451863298,0.7598768403588589,1.327986928497615,0.8906134115778623,350.2086620094017,6
97,gal,Avionics,f,5,1982,embedded,0.7842703630638551,0.740574214539401,1.3080452651293641,1.2369131450100856,1.3957689722113544,0.9127077495372735,1.3334554704657664,1.1421570683170743,1.1641454045434267,1.0024010362308684,0.7026461634118937,0.5601122671218773,1.1128344123178078,0.9880441787539754,0.7341529789489993,695.2683719414573,7
52,Y,simulation,g,5,1985,semidetached,0.8933593678139393,1.089064626130403,0.9709090997998211,1.5140236382085872,1.4298974843529357,0.7829284618426098,0.924490538555835,1.2665098706633204,1.2556185225298435,1.2909775641577537,0.6588516745716853,1.0750919061550825,0.939844989588797,1.375537799418457,0.7685596871319864,196.3471560125617,7
63,Y,avionicsmonitoring,g,5,1971,organic,0.714193307269745,1.0408168590505986,1.1635496503632354,1.1641486124951512,1.609919188045271,0.8917947311232493,1.29049861373435,1.1730833372258607,0.9225542073435373,1.3434020443362857,0.8043431344729217,0.5294990235789492,0.7759058358229205,0.7466344142825552,0.7244940955240214,87.86592625334053,4
56,spl,datacapture,g,2,1979,semidetached,0.8980346672138699,1.007865942946433,1.2609852279568363,1.518279295180328,1.5695474577797346,1.064976250297779,1.1400633143157868,1.3811864857994367,1.2102259169903045,1.2823048035812366,0.7885987826565244,0.7385213593182891,0.8855820142834623,1.1546657386372046,0.8042013872288514,221.77187179441765,7
97,gal,Avionics,f,5,1982,embedded,1.3523197850124635,0.9388584522836643,1.535273450164505,1.6484979284179726,1.0015937209083945,0.8629289924439426,0.9941354073322276,1.3434119213627078,1.0751497883663215,1.3067619131100547,0.5449438701100537,0.7331583576470024,1.3428508733534004,1.0743549816869185,0.9625214673448982,712.8073367300756,8
82,hst,Avionics,f,2,1980,embedded,0.7470727094330898,1.3444180561514365,1.5117601601760908,1.130612035293403,1.5667760027861939,1.1048419132145182,1.336353022621491,1.1959755301830004,0.9201836359631762,1.0314816947211372,0.7950168302378209,0.5730913380842099,0.6748172939998913,0.5933933117066094,1.0809937814092478,54.441931466161,5
52,Y,simulation,g,5,1985,semidetached,1.3427530413920659,0.9953503292883815,1.323010436230315,1.6128503440335298,1.5474891353028177,0.7491136866689745,0.8300650459759058,1.370934469321841,0.8147030505334625,1.2403568162892475,0.8387638193764568,0.73547145653889,0.823887143181268,1.2686771270715016,1.0620232804606544,187.3487722108444,7
40,X,monitor_control,g,2,1986,semidetached,0.8412529604701529,0.7994898964231412,0.838380761058025,1.0225689393480188,1.4197774740439624,1.144946506289525,1.0312521546636937,1.30448636703062,0.9813081073671155,1.1612171142025065,0.6516208421937582,0.5917896126470795,0.7144661662560361,1.1528721334524898,1.0966413123239893,15.7994804417088,3
