ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort,
5242,17518,9404,1221,0,2955,0,13580,0,0,3.1,4,3.1,4,1,0,14,70692,58910,
5243,274,70,123,57,28,30,308,0,0,4.3,3.8,4.3,3.8,2,0,4,2641,2201,
5244,183,60,21,29,71,0,181,0,0,8.3,8.4,10,10.1,1,0,6,1351,1126,
5245,99,81,0,3,15,0,6,93,0,2.4,2.4,2.4,2.4,1,0,3,-1233,-1028,
5246,53,17,17,0,24,5,63,0,0,6.7,5.6,6.7,5.6,2,0,16,1708,1423,
5247,5684,2221,454,820,1137,311,4943,0,0,3.7,4.3,3.7,4.3,1,0,37,41047,34205,
5248,286,45,156,27,37,0,265,0,0,5.1,5.5,5.1,5.5,1,0,6,2299,1916,
5249,1406,541,70,290,335,90,1326,0,0,10.6,11.3,10.5,11.1,4,0,1,12072,10060,
5250,99,13,32,3,42,5,95,0,0,5.3,5.5,6.4,6.7,1,0,4,219,183,
5251,52,0,60,0,0,0,0,55,5,4.8,4.2,5.8,5.1,1,0,3,-640,-533,
5252,499,262,42,60,90,0,155,299,0,4.6,5.1,4.6,5.1,1,0,10,1419,1183,
5253,324,175,108,29,17,5,334,0,0,15.7,15.2,15.7,15.2,1,0,13,4814,4012,
5254,139,18,21,30,70,0,139,0,0,17.6,17.6,17.6,17.6,2,0,6,3595,2995,
5255,355,278,0,73,0,0,0,351,0,2.6,2.6,3.1,3.1,1,0,4,-479,-399,
5256,25,14,0,4,7,0,22,0,3,23.2,23.2,23.2,23.2,1,0,6,3487,2906,
5257,230,129,38,46,57,0,230,40,0,6.3,5.4,7.6,6.5,1,0,10,1252,1044,
5258,694,61,164,168,145,60,598,0,0,5.9,6.8,5.9,6.8,4,0,8,8696,7247,
5259,1243,555,15,245,394,10,1219,0,0,9.2,9.4,11.1,11.4,1,0,9,7875,6562,
5260,213,123,91,28,0,0,36,206,0,10.3,9,10.3,9,1,0,7,1098,915,
5261,258,34,89,6,63,49,241,0,0,2.9,3.1,2.9,3.1,1,0,12,2224,1853,
5262,73,0,20,36,10,0,56,10,0,4.9,5.4,5.9,6.5,1,0,1,240,200,
5263,965,433,234,148,245,0,1060,0,0,3.8,3.4,4.1,3.7,1,0,30,8109,6757,
5264,325,106,49,31,80,12,136,142,0,26.7,31.2,32.1,37.5,1,0,6,6884,5736,
5265,56,50,0,3,0,0,0,53,0,8,8.5,9.6,10.2,1,0,2,29,24,
5266,177,24,79,6,42,60,211,0,0,16,13.4,16,13.4,2,0,17,4751,3959,
5267,1362,579,291,171,378,0,1419,0,0,2.3,2.3,2.3,2.3,3,0,11,8491,7076,
5268,267,27,133,51,34,89,70,178,86,10,8,10,8,2,0,9,3350,2792,
5269,99,81,0,3,15,0,6,93,0,2.4,2.4,2.4,2.4,1,0,3,-1233,-1028,
5270,230,129,38,46,57,0,230,40,0,6.3,5.4,7.6,6.5,1,0,10,1252,1044,
5271,62,33,0,12,10,0,22,33,0,9.6,10.8,11.5,13,1,0,2,905,755,
5272,17518,9404,1221,0,2955,0,13580,0,0,3.1,4,3.1,4,1,0,14,70692,58910,
5273,73,0,0,67,0,10,39,38,0,11.1,10.5,13.4,12.7,1,0,6,1857,1547,
5274,288,18,186,21,15,60,300,0,0,4.3,4.2,4.3,4.2,2,0,11,4030,3358,
5275,59,10,32,3,21,5,71,0,0,18,14.9,21.7,18,1,0,10,1748,1457,
5276,166,67,88,6,0,0,37,120,4,15.7,16.2,18.9,19.5,1,0,7,2677,2231,
5277,3113,2019,609,248,157,80,3113,0,0,10.9,10.9,13.5,13.5,1,0,24,22138,18448,
5278,150,125,4,20,0,0,6,143,0,4.6,4.6,5.5,5.6,1,0,3,-531,-442,
5279,215,58,62,46,51,0,82,135,0,13.2,13.1,15.9,15.7,1,0,8,2339,1950,
5280,869,288,300,116,230,0,934,0,0,2.4,2.2,2.4,2.2,3,0,6,5921,4934,
5281,1406,541,70,290,335,90,1326,0,0,10.6,11.3,10.5,11.1,4,0,1,12072,10060,
5282,1703,186,463,0,516,316,1481,0,0,5,5.8,5,5.8,3,0,8,13443,11203,
5283,99,6,4,19,59,10,98,0,0,24.1,24.4,29.1,29.3,1,0,4,3700,3083,
5284,105,34,66,10,37,15,162,0,0,7.4,4.8,7.4,4.8,1,0,3,-39,-32,
5285,52,0,60,0,0,0,0,55,5,4.8,4.2,5.8,5.1,1,0,3,-640,-533,
5286,97,0,108,7,0,5,120,0,0,11.9,9.7,11.9,9.7,2,0,7,2257,1881,
5287,76,21,51,3,0,0,63,12,0,7.5,7.6,9,9.1,1,0,5,722,602,
5288,292,93,0,194,20,0,0,307,0,10.3,9.8,12.4,11.7,1,0,13,3467,2889,
5289,191,44,60,15,49,25,159,34,0,12.7,12.6,12.7,12.6,2,0,11,3633,3028,
5290,163,49,14,33,49,10,155,0,0,16.5,17.3,19.8,20.9,1,0,11,4052,3377,
5291,321,168,46,9,77,15,315,0,0,3.4,3.4,3.4,3.4,4,0,11,3101,2584,
5292,1093,392,119,235,166,47,959,0,0,6.6,7.6,6.6,7.6,1,0,11,9655,8045,
5293,4562,1098,1278,498,1059,0,3933,0,0,5.8,6.7,5.8,6.7,1,0,15,31009,25841,
5294,610,137,174,117,147,0,575,0,0,1.6,1.7,1.6,1.7,1,0,3,3414,2845,
5295,60,10,25,0,31,5,71,0,0,2.3,1.9,2.7,2.3,1,0,1,-1160,-967,
5296,54,24,28,0,0,0,0,52,0,7.3,7.6,8.8,9.2,1,0,2,-34,-28,
5297,99,81,0,3,15,0,6,93,0,2.4,2.4,2.4,2.4,1,0,3,-1233,-1028,
5298,895,222,271,222,63,0,778,0,0,0.9,1,0.9,1,1,0,7,7579,6316,
5299,605,155,231,91,105,0,582,0,0,2.8,2.9,3.4,3.5,1,0,8,4284,3570,
5300,218,28,118,44,0,10,91,109,0,31,33.8,37.4,40.8,1,0,8,7867,6556,
5301,250,28,92,57,0,30,164,43,0,7.1,8.6,7.1,8.6,2,0,8,4103,3419,
5302,242,97,78,4,43,0,0,222,0,1.3,1.4,1.5,1.7,1,0,2,-1220,-1017,
5303,127,56,14,10,39,0,25,94,0,13.1,14,15.8,16.9,1,0,7,1821,1517,
5304,187,23,65,17,91,5,201,0,0,3,2.8,3.6,3.4,1,0,6,325,271,
5305,127,56,14,10,39,0,25,94,0,13.1,14,15.8,16.9,1,0,7,1821,1517,
5306,57,27,28,0,0,0,0,55,0,30.5,31.7,36.8,38.1,1,0,4,4801,4001,
5307,105,34,66,10,37,15,162,0,0,7.4,4.8,7.4,4.8,1,0,3,-39,-32,
5308,1222,503,333,173,150,5,1164,0,0,4.7,5,4.7,5,1,0,20,10225,8521,
5309,292,93,0,194,20,0,0,307,0,10.3,9.8,12.4,11.7,1,0,13,3467,2889,
5310,327,64,142,21,0,100,327,0,0,7.8,7.8,7.8,7.8,2,0,16,5844,4870,
5311,32,0,7,12,0,10,29,0,0,11,12.1,11,12.1,1,0,2.5,1409,1175,
5312,77,28,0,42,0,0,0,70,0,5.7,6.2,6.8,7.5,1,0,1,136,113,
5313,297,150,7,132,0,0,13,264,12,5.2,5.4,5.2,5.4,1,0,6,1560,1300,
5314,2529,554,513,66,703,220,2056,0,0,2.1,2.6,2.1,2.6,2,0,13,15760,13133,
5315,67,32,5,16,7,0,25,35,0,25.4,28.4,30.6,34.2,1,0,7,5277,4398,
5316,78,24,24,9,21,0,78,0,0,12.5,12.5,13.9,13.9,1,0,4,1464,1220,
5317,42,12,15,3,7,15,52,0,0,59.4,48,59.4,48,1,0,6.4,7442,6201,
5318,81,18,4,25,21,10,25,30,23,1.1,1.1,1.3,1.4,1,0,1,-947,-789,
5319,4562,1098,1278,498,1059,0,3933,0,0,5.8,6.7,5.8,6.7,1,0,15,31009,25841,
5320,477,235,117,89,46,10,172,218,107,5.7,5.5,5.7,5.5,1,0,6,2122,1769,
5321,316,14,118,14,155,0,139,151,11,8.2,8.6,8.2,8.6,2,0,8,1960,1633,
5322,329,324,68,14,0,0,206,73,127,6.6,5.4,6.6,5.4,2,0,8,1361,1134,
5323,436,27,334,15,0,60,436,0,0,17.8,17.8,17.8,17.8,2,0,15,8659,7216,
5324,1644,240,858,177,91,115,1481,0,0,9.9,11,9.9,11,1,0,38,20668,17223,
5325,134,43,0,77,36,0,156,0,0,9.1,7.8,10.9,9.4,1,0,5,1331,1109,
5326,78,24,24,9,21,0,78,0,0,12.5,12.5,13.9,13.9,1,0,4,1464,1220,
5327,270,54,42,53,91,30,270,0,0,3.3,3.3,3.3,3.3,1,0,6,1569,1307,
5328,1406,541,70,290,335,90,1326,0,0,10.6,11.3,10.5,11.1,4,0,1,12072,10060,
5329,83,44,10,3,25,0,15,63,4,4.9,5,6,6,1,0,3,-693,-577,
5330,97,21,41,0,49,15,16,100,10,7.5,5.8,7.5,5.8,2,0,9,588,490,
5331,88,18,20,0,43,0,36,45,0,1.5,1.6,1.8,1.9,1,0,7,-710,-591,
5332,209,42,145,10,43,0,225,15,0,0.9,0.8,0.9,0.8,1,0,2.5,42,35,
5333,155,75,28,10,29,0,14,128,0,12.4,13.5,14.9,16.3,1,0,4,1524,1270,
5334,804,345,334,0,236,42,957,0,0,14.2,11.9,17.1,14.3,1,0,12,5332,4444,
5335,187,72,32,10,44,5,4,159,0,73.5,84.4,84.5,97,2,0,3,17324,14437,
5336,148,12,49,36,28,15,140,0,0,23.2,24.6,28,29.6,1,0,3,4876,4064,
5337,44,14,0,16,17,5,49,3,0,8.6,7.3,8.6,7.3,4,0,2,1552,1293,
5338,2143,219,657,3,485,437,1801,0,0,20.2,24,24.3,29,1,0,7,21629,18024,
5339,1248,249,262,146,423,15,1095,0,0,12.2,13.8,12.2,13.8,4,0,12,11281,9401,
5340,215,58,62,46,51,0,82,135,0,13.2,13.1,15.9,15.7,1,0,8,2339,1950,
5341,213,123,91,28,0,0,36,206,0,10.3,9,10.3,9,1,0,7,1098,915,
5342,379,159,29,57,119,15,379,0,0,6.3,6.3,6.3,6.3,1,0,7,2306,1922,
5343,327,64,142,21,0,100,327,0,0,7.8,7.8,7.8,7.8,2,0,16,5844,4870,
5344,1882,711,589,218,442,0,1960,0,0,3.2,3.1,3.2,3.1,2,0,10,12170,10142,
5345,2171,534,319,323,87,0,209,984,70,9.1,15.6,9.1,15.6,1,0,8,14428,12023,
5346,3471,1327,257,534,995,42,3155,0,0,2.2,2.4,2.2,2.4,4,0,17,21808,18173,
5347,64,20,28,10,7,0,65,0,0,2.2,2.2,2.2,2.2,2,0,3,-48,-40,
5348,3460,484,1831,318,208,142,2756,227,0,9.5,11,9.5,11,4,0,24,35167,29306,
5349,73,0,20,36,10,0,56,10,0,4.9,5.4,5.9,6.5,1,0,1,240,200,
5350,17518,9404,1221,0,2955,0,13580,0,0,3.1,4,3.1,4,1,0,14,70692,58910,
5351,143,54,65,0,14,0,11,122,0,2.3,2.5,2.8,3,1,0,4,-691,-576,
5352,128,49,15,25,31,0,120,0,0,12.8,13.7,14.8,15.8,2,0,2,2464,2053,
5353,756,452,66,127,84,5,302,320,112,4.3,4.4,4.3,4.4,1,0,7,2622,2185,
5354,1825,594,569,192,259,60,1674,0,0,0.7,0.7,0.7,0.7,1,0,15,13356,11130,
5355,409,42,201,39,67,60,409,0,0,6.5,6.5,6.5,6.5,2,0,11,5121,4267,
5356,224,110,25,6,49,5,195,0,0,12.9,14.8,14.8,17,2,0,13,4362,3635,
5357,206,0,199,0,0,5,100,104,0,1,1,1.2,1.2,1,0,5,416,346,
5358,305,59,102,19,60,21,138,123,0,28.5,33.3,34.4,40.2,1,0,10,8222,6852,
5359,62,19,8,9,15,0,51,0,0,14.2,17.3,15.3,18.6,1,0,5,2900,2417,
5360,245,88,105,27,79,0,299,0,0,1.9,1.6,3.6,2.9,1,0,13,1071,893,
5361,426,127,122,54,87,20,31,352,27,1.5,1.6,1.8,1.9,1,0,2,-229,-191,
5362,258,186,40,19,10,0,0,255,0,5.4,5.5,6.5,6.6,1,0,4,-349,-291,
5363,258,186,40,19,10,0,0,255,0,5.4,5.5,6.5,6.6,1,0,4,-349,-291,
5364,971,345,42,249,150,10,796,0,0,5,6.1,6,7.4,1,0,14,8801,7334,
5365,245,42,179,24,42,15,302,0,0,3.6,3,3.6,3,2,0,7,2233,1861,
5366,134,43,0,77,36,0,156,0,0,9.1,7.8,10.9,9.4,1,0,5,1331,1109,
5367,62,19,8,9,15,0,51,0,0,14.2,17.3,15.3,18.6,1,0,5,2900,2417,
5368,4562,1098,1278,498,1059,0,3933,0,0,5.8,6.7,5.8,6.7,1,0,15,31009,25841,
5369,309,126,13,59,153,30,381,0,0,8.4,6.8,8.4,6.8,4,0,7.5,3357,2798,
5370,126,46,7,18,49,15,135,0,0,8.2,7.7,8.2,7.7,2,0,8,1776,1480,
5371,237,114,11,44,42,0,181,30,0,13.5,15.2,16.3,18.3,1,0,9,3719,3099,
5372,132,32,15,13,31,45,136,0,0,4.6,4.4,5.5,5.3,1,0,6,888,740,
5373,666,138,233,124,105,5,605,0,0,1.1,1.2,1.1,1.2,1,0,13,5482,4568,
5374,199,0,115,57,0,42,214,0,0,13.3,12.3,15.2,14.2,2,0,7,4540,3784,
5375,60,9,32,12,7,0,60,0,0,16.5,16.5,18.4,18.4,1,0,5,2432,2027,
5376,195,57,32,12,140,0,241,0,0,9.2,7.4,11,8.9,1,0,9,531,443,
5377,724,331,12,189,164,0,530,142,24,13,13.5,15.7,16.3,1,0,9,5925,4937,
5378,116,46,12,22,35,15,130,0,0,16.7,14.9,16.7,14.9,1,0,10,2857,2381,
5379,229,88,5,0,17,131,241,0,0,11,10.5,12.7,12,2,0,5,3628,3023,
5380,66,27,12,6,14,0,28,31,0,3.7,4.2,4.5,5,1,0,2,-599,-499,
5381,175,65,31,22,38,0,141,15,0,19.6,22,23.6,26.5,1,0,10,4962,4135,
5382,3156,2075,525,97,0,0,28,12,2657,2.9,3.4,3.5,4.1,1,0,6,10713,8928,
5383,551,188,116,52,114,5,223,231,21,4.4,5.1,5.3,6.2,1,0,13,2806,2338,
5384,150,125,4,20,0,0,6,143,0,4.6,4.6,5.5,5.6,1,0,3,-531,-442,
5385,275,184,11,48,7,0,7,243,0,2.6,2.8,2.6,2.8,1,0,9,225,187,
5386,237,114,11,44,42,0,181,30,0,13.5,15.2,16.3,18.3,1,0,9,3719,3099,
5387,104,30,7,48,15,0,0,100,0,22.3,23.2,26.9,28,1,0,5,3816,3180,
5388,330,179,26,64,110,0,379,0,0,3.2,2.8,3.2,2.8,1,0,10,1505,1254,
5389,758,116,312,132,30,58,648,0,0,6.1,7.1,6.1,7.1,1,0,15,9142,7618,
5390,254,90,39,3,117,0,119,100,30,15.3,15.6,15.3,15.6,2,0,11,3125,2604,
5391,244,91,12,44,60,50,257,0,0,3.7,3.5,4.5,4.2,1,0,3,1087,906,
5392,66,27,14,6,17,0,42,22,0,27.5,28.4,33.2,34.2,1,0,2,4063,3386,
5393,155,18,0,69,14,47,148,0,0,33.5,35.1,33.5,35.1,1,0,8,8358,6965,
5394,520,181,160,9,55,25,430,0,0,6,7.3,6,7.3,2,0,8,4573,3811,
5395,73,0,65,0,0,5,19,44,7,10.5,10.9,12.6,13.1,1,0,3,1123,936,
5396,213,72,43,3,84,30,132,97,3,6,5.5,6,5.5,2,0,12,1616,1347,
5397,869,288,300,116,230,0,934,0,0,2.4,2.2,2.4,2.2,3,0,6,5921,4934,
5398,118,43,71,7,0,0,38,83,0,4.9,4.8,5.9,5.8,1,0,2,-239,-199,
5399,32,0,7,12,0,10,29,0,0,11,12.1,11,12.1,1,0,2.5,1409,1175,
5400,1010,213,224,111,212,75,758,77,0,5,6.1,5,6.1,2,0,11,8293,6911,
5401,283,20,125,39,91,17,292,0,0,20,19.3,20,19.3,1,0,13,5594,4661,
5402,164,52,56,18,7,20,110,43,0,17,18.2,17,18.2,2,0,11,4891,4076,
5403,58,15,0,19,22,0,26,30,0,43.4,44.9,52.2,54.1,1,0,8,8112,6760,
5404,224,110,25,6,49,5,195,0,0,12.9,14.8,14.8,17,2,0,13,4362,3635,
5405,245,105,28,18,58,0,19,190,0,14.4,16.9,14.4,16.9,1,0,13,3380,2816,
5406,74,15,7,42,0,10,74,0,0,42.3,42.3,42.3,42.3,1,0,17,9483,7903,
5407,75,23,0,30,27,14,94,0,0,9.6,7.7,9.6,7.7,1,0,6,874,728,
5408,226,99,50,43,63,5,260,0,0,4,3.5,4,3.5,4,0,7,2604,2170,
5409,919,458,236,56,58,76,884,0,0,5.2,5.4,6.3,6.6,1,0,6,6497,5415,
5410,140,43,68,3,57,0,171,0,0,4.6,3.7,4.6,3.7,4,0,1.5,1125,938,
5411,88,56,7,15,7,0,9,76,0,26.1,27,31.5,32.6,1,0,6,4238,3532,
5412,331,100,44,61,107,0,312,0,0,1,1.1,1.2,1.3,1,0,2,595,496,
5413,90,96,0,0,0,0,96,0,0,5.5,5.1,6.6,6.2,1,0,2,-438,-365,
5414,75,30,5,19,21,0,40,35,0,49,49,59.1,59.1,1,0,8,8515,7096,
5415,562,165,125,93,119,0,502,0,0,10.2,11.4,10.2,11.4,3,0,13,6961,5801,
5416,354,48,34,174,73,25,354,0,0,16.5,16.5,16.5,16.5,1,0,10,6722,5602,
5417,106,65,4,12,14,0,35,53,7,33,36.9,39.8,44.4,1,0,13,7663,6386,
5418,143,63,0,27,45,0,14,121,0,8,8.4,9.6,10.2,1,0,4,423,352,
5419,1587,774,260,340,128,0,1502,0,0,4.7,5,4.7,5,4,0,4,13394,11161,
5420,148,12,49,36,28,15,140,0,0,23.2,24.6,28,29.6,1,0,3,4876,4064,
5421,143,63,0,27,45,0,14,121,0,8,8.4,9.6,10.2,1,0,4,423,352,
5422,106,21,76,6,0,0,7,96,0,23.1,23.7,27.8,28.6,1,0,2,3418,2848,
5423,105,96,9,0,0,0,21,84,0,1.9,1.9,1.9,1.9,1,0,8,-610,-508,
5424,72,23,25,7,17,0,55,17,0,6.8,6.8,6.8,6.8,1,0,7,633,527,
5425,126,58,15,6,21,40,22,118,0,4.9,4.4,4.9,4.4,2,0,5,451,376,
5426,1059,299,234,144,217,60,954,0,0,21.6,24,24.9,27.6,2,0,17,13384,11154,
5427,1416,402,432,0,252,65,376,775,0,1.2,1.5,1.2,1.5,2,0,12,4617,3847,
5428,55,52,0,6,0,0,58,0,0,9.7,9.2,11.7,11.1,1,0,11,1275,1062,
5429,12,0,0,6,7,0,10,3,0,17.6,16.2,17.6,16.2,2,0,13,3253,2710,
5430,728,181,165,15,84,167,330,27,255,11.1,13.1,13.3,15.8,1,0,4,7103,5919,
5431,321,168,46,9,77,15,315,0,0,3.4,3.4,3.4,3.4,4,0,11,3101,2584,
5432,118,43,71,7,0,0,38,83,0,4.9,4.8,5.9,5.8,1,0,2,-239,-199,
5433,73,0,65,0,0,5,19,44,7,10.5,10.9,12.6,13.1,1,0,3,1123,936,
5434,128,72,18,24,7,0,4,117,0,10.1,10.7,12.2,12.9,1,0,3,889,741,
5435,3113,2019,609,248,157,80,3113,0,0,10.9,10.9,13.5,13.5,1,0,24,22138,18448,
5436,46,0,28,0,25,0,28,25,0,7.5,6.5,7.5,6.5,1,0,6,68,57,
5437,112,85,4,16,14,0,119,0,0,9.6,9,9.6,9,4,0,13,3461,2884,
5438,179,85,0,49,59,0,193,0,0,26.4,24.5,31.8,29.5,1,0,4,3803,3169,
5439,499,262,42,60,90,0,155,299,0,4.6,5.1,4.6,5.1,1,0,10,1419,1183,
5440,3471,1327,257,534,995,42,3155,0,0,2.2,2.4,2.2,2.4,4,0,17,21808,18173,
5441,220,132,45,30,7,0,49,165,0,3.2,3.3,3.2,3.3,1,0,3,-260,-216,
5442,756,452,66,127,84,5,302,320,112,4.3,4.4,4.3,4.4,1,0,7,2622,2185,
5443,496,198,109,67,90,60,524,0,0,20.3,19.2,23.4,22.1,2,0,14,7532,6277,
5444,2067,1056,658,45,303,5,1510,557,0,5,5,5,5,2,0,21,10065,8388,
5445,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1,0,1,115,96,
5446,88,18,20,0,43,0,36,45,0,1.5,1.6,1.8,1.9,1,0,7,-710,-591,
5447,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,1,0,16.5,4074,3395,
5448,1092,356,84,170,669,21,1300,0,0,4,3.4,4.9,4.1,1,0,13,4029,3358,
5449,98,36,32,9,17,0,45,42,7,13.4,14,16.1,16.8,1,0,11,2537,2114,
5450,1463,780,119,223,371,0,1493,0,0,24.6,24.1,24.6,24.1,4,0,23,14759,12300,
5451,1059,299,234,144,217,60,954,0,0,21.6,24,24.9,27.6,2,0,17,13384,11154,
5452,276,108,5,75,56,0,177,53,14,1.1,1.2,1.1,1.2,1,0,4,543,453,
5453,218,28,118,44,0,10,91,109,0,31,33.8,37.4,40.8,1,0,8,7867,6556,
5454,175,65,31,22,38,0,141,15,0,19.6,22,23.6,26.5,1,0,10,4962,4135,
5455,179,85,0,49,59,0,193,0,0,26.4,24.5,31.8,29.5,1,0,4,3803,3169,
5456,348,198,14,33,77,0,10,312,0,2.8,3,3.4,3.6,1,0,3,-1070,-891,
5457,366,160,27,96,72,0,260,84,11,23.1,23.9,27.9,28.7,1,0,10,6037,5031,
5458,73,15,32,0,28,5,80,0,0,28.1,25.7,33.9,30.9,1,0,8,3609,3008,
5459,1984,255,1008,192,158,0,1613,0,0,1.3,1.6,1.3,1.6,2,0,11,17277,14398,
5460,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1,0,1,115,96,
5461,263,65,45,101,42,10,176,87,0,3.5,3.5,3.5,3.5,1,0,3,1424,1187,
5462,156,21,38,39,7,41,146,0,0,13.1,14,15.8,16.8,1,0,4,3357,2797,
5463,81,24,22,20,10,0,64,4,8,24.7,26.3,29.8,31.7,1,0,5,4660,3883,
5464,191,44,60,15,49,25,159,34,0,12.7,12.6,12.7,12.6,2,0,11,3633,3028,
5465,67,10,18,31,0,0,0,59,0,57.5,65.3,69.3,78.7,1,0,2,12978,10815,
5466,97,3,101,3,0,7,108,6,0,19.1,16.3,19.1,16.3,2,0,12,3969,3307,
5467,62,27,4,0,31,7,69,0,0,13.2,11.8,15.9,14.3,1,0,8,1167,973,
5468,134,78,0,0,63,0,141,0,0,15.1,14.3,18.2,17.3,1,0,8,1765,1471,
5469,256,69,198,0,0,5,272,0,0,11.5,10.8,11.5,10.8,2,0,19,5088,4240,
5470,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1,0,1,115,96,
5471,1059,299,234,144,217,60,954,0,0,21.6,24,24.9,27.6,2,0,17,13384,11154,
5472,266,101,70,26,56,5,258,0,0,17.7,18.2,21.3,21.9,1,0,8,4236,3530,
5473,206,88,23,31,35,0,73,104,0,8.8,10.3,10.7,12.4,1,0,8,2001,1667,
5474,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,2,0,3,1189,991,
5475,199,0,115,57,0,42,214,0,0,13.3,12.3,15.2,14.2,2,0,7,4540,3784,
5476,32,0,7,12,0,10,29,0,0,11,12.1,11,12.1,1,0,2.5,1409,1175,
5477,267,27,133,51,34,89,70,178,86,10,8,10,8,2,0,9,3350,2792,
5478,116,34,38,4,30,0,33,73,0,4.8,5.2,4.8,5.2,1,0,2,-350,-292,
5479,179,85,0,49,59,0,193,0,0,26.4,24.5,31.8,29.5,1,0,4,3803,3169,
5480,1390,379,377,133,182,170,1241,0,0,4,4.5,4,4.5,3,0,13,13143,10952,
5481,651,104,385,16,49,27,581,0,0,5.5,6.2,6.7,7.5,1,0,4,5337,4448,
5482,500,229,31,130,60,0,170,227,53,11.8,13.1,14.2,15.7,1,0,8,4272,3560,
5483,161,60,38,30,41,0,169,0,0,1.4,1.3,1.4,1.3,1,0,2,-312,-260,
5484,3471,1327,257,534,995,42,3155,0,0,2.2,2.4,2.2,2.4,4,0,17,21808,18173,
5485,300,95,82,27,76,0,138,142,0,9.8,10.5,9.8,10.5,1,0,10,2400,2000,
5486,3180,916,538,295,969,0,2718,0,0,10.4,12.2,10.4,12.2,4,0,36,23209,19341,
5487,465,234,44,104,118,0,431,15,54,8.7,8.1,10.5,9.8,1,0,13,3736,3114,
5488,306,51,105,0,105,45,306,0,0,6.8,6.8,6.8,6.8,2,0,24,4731,3942,
5489,151,40,54,15,21,0,111,19,0,7.2,8.3,8.2,9.5,2,0,3,1804,1503,
5490,322,78,100,67,54,0,179,106,14,16.3,17.5,19.6,21.1,1,0,13,5274,4395,
5491,545,116,226,131,72,0,79,466,0,16,16,16,16,1,0,11,5074,4228,
5492,45,6,28,0,0,25,59,0,0,6.2,4.8,6.2,4.8,2,0,7,889,741,
5493,1390,379,377,133,182,170,1241,0,0,4,4.5,4,4.5,3,0,13,13143,10952,
5494,134,73,0,22,14,0,33,76,0,15.6,19.2,18.8,23.1,1,0,8,3903,3252,
5495,77,24,18,21,14,0,18,59,0,5.3,5.3,6.4,6.4,1,0,10,603,502,
5496,55,12,10,14,15,0,9,42,0,42.7,46,51.4,55.5,1,0,1,7907,6589,
5497,100,61,0,0,0,42,28,75,0,9.3,9,11.2,10.9,1,0,12,1687,1406,
5498,2171,534,319,323,87,0,209,984,70,9.1,15.6,9.1,15.6,1,0,8,14428,12023,
5499,3331,1049,519,399,595,360,2922,0,0,14.7,16.8,14.7,16.8,4,0,42,33304,27753,
5500,355,278,0,73,0,0,0,351,0,2.6,2.6,3.1,3.1,1,0,4,-479,-399,
5501,175,22,53,0,100,0,59,116,0,3.4,3.4,3.4,3.4,2,0,7,38,32,
5502,45,6,28,0,0,25,59,0,0,6.2,4.8,6.2,4.8,2,0,7,889,741,
5503,1703,186,463,0,516,316,1481,0,0,5,5.8,5,5.8,3,0,8,13443,11203,
5504,132,30,50,22,24,0,39,27,60,10.5,11,12.6,13.2,1,0,9,2106,1755,
5505,168,84,7,45,40,22,198,0,0,27.5,23.3,27.5,23.3,2,0,12,5512,4594,
5506,150,125,4,20,0,0,6,143,0,4.6,4.6,5.5,5.6,1,0,3,-531,-442,
5507,101,16,5,39,52,0,112,0,0,4,3.6,4,3.6,1,0,8,458,382,
5508,258,186,40,19,10,0,0,255,0,5.4,5.5,6.5,6.6,1,0,4,-349,-291,
5509,270,54,42,53,91,30,270,0,0,3.3,3.3,3.3,3.3,1,0,6,1569,1307,
5510,46,0,28,0,25,0,28,25,0,7.5,6.5,7.5,6.5,1,0,6,68,57,
5511,192,9,102,0,10,77,198,0,0,9.3,9,11.2,10.9,1,0,8,3075,2563,
5512,155,75,28,10,29,0,14,128,0,12.4,13.5,14.9,16.3,1,0,4,1524,1270,
5513,75,24,9,0,36,0,0,69,0,4.1,4.4,4.9,5.3,1,0,5,-558,-465,
5514,52,39,7,0,0,0,0,46,0,64.8,73.3,78.1,88.3,1,0,7,14660,12217,
5515,62,33,0,12,10,0,22,33,0,9.6,10.8,11.5,13,1,0,2,905,755,
5516,32,4,7,0,0,30,41,0,0,15.6,12.1,15.6,12.1,1,0,3,1011,843,
5517,104,30,7,48,15,0,0,100,0,22.3,23.2,26.9,28,1,0,5,3816,3180,
5518,52,13,17,6,10,5,20,16,15,26.1,26.6,31.5,32.1,1,0,2,3743,3119,
5519,141,44,33,44,17,0,5,133,0,8.8,9,10.6,10.9,1,0,2,718,598,
5520,587,108,119,94,203,0,524,0,0,6.4,7.2,6.4,7.2,3,0,15,6061,5051,
5521,74,15,7,42,0,10,74,0,0,42.3,42.3,42.3,42.3,1,0,17,9483,7903,
5522,176,13,54,54,40,7,168,0,0,19,19.9,19,19.9,1,0,26,6903,5752,
