recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
53,erb,Avionics,f,1,1971,organic,1.4,1.0,1.0,1.4,1.0,0.7,1.15,1.4,1.0,1.15,0.5,0.7,0.7,1.15,0.7,227,17725
99,de,communications,g,6,1977,embedded,1.4,1.0,1.4,1.15,1.4,1.15,1.15,1.4,0.7,1.15,1.15,1.15,0.5,1.4,1.0,34,458
80,slp,launchprocessing,f,5,1979,organic,1.4,1.15,1.65,1.0,1.15,0.7,0.7,1.0,1.15,1.0,0.5,1.0,1.0,1.4,1.0,162,324
70,erb,utility,f,2,1984,semidetached,1.4,1.4,1.65,1.65,1.65,1.15,1.15,1.15,1.4,1.4,1.15,1.15,0.5,1.15,1.0,20,756
15,Y,launchprocessing,f,2,1975,semidetached,1.0,0.7,1.15,1.0,1.65,1.15,0.7,1.4,0.7,1.0,0.7,1.15,1.0,1.15,1.15,104,1181
52,gal,launchprocessing,g,5,1974,semidetached,0.7,1.15,1.0,1.0,1.4,0.7,1.4,1.0,1.15,1.0,1.0,1.15,1.4,0.7,1.0,165,114
34,hst,Avionics,g,2,1979,semidetached,1.15,1.4,1.15,1.65,1.65,0.7,1.4,1.0,0.7,1.15,1.0,1.0,0.7,1.4,0.7,77,324
43,gal,communications,f,1,1978,organic,1.0,0.7,0.7,1.4,1.65,1.15,1.0,1.15,1.4,1.4,0.5,1.0,1.15,1.4,1.0,6,42
42,X,realdataprocessing,g,5,1987,organic,1.4,1.15,1.65,1.0,1.4,0.7,1.0,1.4,1.15,1.0,1.15,0.5,1.15,1.0,0.7,725,252
57,gal,missionplanning,g,1,1984,organic,0.7,1.0,1.15,1.65,1.0,0.7,0.7,1.0,1.0,1.15,1.0,0.7,1.0,0.5,1.15,165,50
27,hst,science,f,1,1984,semidetached,0.7,0.7,1.0,1.0,1.15,1.15,1.15,1.4,1.0,1.15,1.0,0.7,1.4,1.4,1.0,240,162
43,Y,application_ground,f,2,1979,semidetached,1.4,0.7,1.0,1.0,1.65,1.0,1.0,1.4,0.7,1.4,0.7,1.0,0.7,1.15,0.7,75,370
26,slp,Avionics,f,3,1971,embedded,1.4,0.7,1.0,1.4,1.15,1.15,1.15,1.15,0.7,1.4,0.7,0.5,1.4,1.15,1.0,41,12
89,de,simulation,g,2,1971,organic,1.0,1.4,1.65,1.65,1.65,0.7,1.4,1.4,1.0,1.0,0.5,0.5,0.5,0.7,1.0,98,432
63,erb,simulation,g,6,1984,semidetached,1.15,0.7,1.0,1.0,1.4,0.7,0.7,1.15,1.4,1.4,0.7,0.5,0.5,1.4,1.0,190,2460
75,de,datacapture,f,1,1976,organic,1.4,1.4,1.15,1.65,1.4,0.7,1.15,1.15,1.0,1.4,1.15,0.7,1.15,0.7,1.0,144,16459
42,X,monitor_control,f,5,1984,embedded,1.0,0.7,1.0,1.0,1.4,1.0,1.15,1.0,1.4,1.15,0.7,0.5,0.7,0.7,1.0,104,882
35,Y,operatingsystem,f,3,1985,semidetached,1.15,1.4,1.4,1.0,1.65,1.15,0.7,1.4,1.0,1.4,1.0,1.0,1.0,1.0,1.0,666,576
57,Y,launchprocessing,g,2,1982,embedded,1.15,0.7,1.65,1.15,1.4,0.7,0.7,1.0,0.7,1.0,0.7,0.7,1.0,1.0,0.7,144,1248
42,gal,science,f,5,1985,embedded,0.7,1.15,1.0,1.65,1.4,0.7,1.15,1.0,1.4,1.0,0.5,0.5,0.5,0.7,1.0,352,252
17,X,avionicsmonitoring,g,3,1979,embedded,0.7,1.4,1.4,1.0,1.0,1.15,1.0,1.4,1.0,1.15,1.15,0.5,1.4,1.15,1.15,165,420
58,hst,simulation,g,2,1985,embedded,1.0,1.4,1.65,1.0,1.4,0.7,1.4,1.15,1.0,1.4,0.5,1.0,1.15,0.7,1.15,240,84
79,X,realdataprocessing,f,2,1974,semidetached,1.0,1.15,1.15,1.4,1.15,1.0,1.0,1.4,0.7,1.4,0.5,1.0,0.5,1.15,1.15,35,720
9,X,monitor_control,f,6,1978,embedded,0.7,1.0,1.65,1.4,1.4,0.7,1.4,1.4,1.15,1.0,1.15,1.0,0.7,1.15,0.7,240,750
29,Y,application_ground,f,1,1971,organic,1.15,0.7,1.15,1.4,1.65,0.7,1.15,1.4,1.15,1.15,1.0,1.15,0.7,1.15,1.0,50,120
92,de,realdataprocessing,f,1,1979,embedded,0.7,0.7,1.0,1.0,1.65,0.7,1.4,1.4,1.0,1.4,1.15,1.15,1.0,0.5,1.0,20,42
60,hst,datacapture,f,6,1985,semidetached,1.15,1.0,1.15,1.0,1.65,1.15,1.0,1.15,1.15,1.4,1.0,1.0,1.15,1.15,1.0,15,82
99,X,simulation,g,6,1979,organic,1.15,1.4,1.4,1.4,1.4,1.0,0.7,1.0,1.0,1.0,0.7,1.15,1.0,1.15,1.15,352,360
14,hst,application_ground,g,3,1984,semidetached,1.4,0.7,0.7,1.4,1.15,1.15,0.7,1.15,1.0,1.4,1.15,0.5,1.0,1.4,0.7,34,62
100,erb,science,f,3,1976,organic,1.0,1.0,1.0,1.4,1.65,1.15,1.4,1.4,0.7,1.15,0.5,0.5,0.5,0.7,1.15,163,42
22,Y,launchprocessing,f,2,1987,embedded,1.4,1.0,1.15,1.0,1.4,0.7,1.0,1.4,1.15,1.0,1.15,0.7,1.0,0.7,1.0,326,18
10,X,realdataprocessing,f,2,1977,semidetached,0.7,1.15,1.4,1.15,1.15,1.0,1.4,1.0,0.7,1.4,0.7,0.5,1.15,1.15,1.0,104,600
53,X,communications,g,6,1971,embedded,1.15,1.0,1.15,1.4,1.65,1.0,1.15,1.4,1.4,1.0,1.15,1.0,0.7,1.4,1.0,150,162
45,hst,Avionics,g,3,1986,embedded,1.4,1.15,1.4,1.4,1.65,1.0,1.4,1.15,1.15,1.15,1.15,0.5,1.15,0.5,1.15,128,41782
65,Y,realdataprocessing,g,6,1974,semidetached,1.0,1.0,1.0,1.4,1.4,1.15,1.4,1.4,1.15,1.0,1.0,0.7,0.7,1.4,0.7,302,8211
63,X,Avionics,f,3,1971,organic,1.15,0.7,1.0,1.4,1.15,1.15,1.15,1.0,1.15,1.0,0.7,1.15,1.4,1.0,1.0,104,988
93,erb,launchprocessing,f,3,1977,semidetached,0.7,1.4,0.7,1.65,1.4,0.7,1.0,1.4,0.7,1.15,0.5,0.7,1.0,1.0,1.15,79,240
7,hst,missionplanning,f,6,1971,organic,1.4,1.0,0.7,1.15,1.0,0.7,0.7,1.4,1.0,1.0,1.0,0.5,0.5,1.4,1.0,20,409
5,Y,datacapture,f,6,1978,semidetached,1.0,1.4,1.65,1.0,1.4,1.0,1.0,1.4,1.0,1.0,0.7,0.7,0.5,0.5,1.15,65,324
45,hst,missionplanning,f,5,1979,embedded,1.0,1.15,0.7,1.15,1.4,0.7,1.4,1.0,0.7,1.0,1.15,1.0,1.0,1.4,0.7,104,3528
57,gal,launchprocessing,g,6,1983,embedded,1.0,1.0,1.4,1.65,1.65,1.0,0.7,1.0,1.4,1.15,0.7,0.7,0.7,1.4,1.0,38,648
40,erb,datacapture,f,1,1971,embedded,1.4,0.7,1.4,1.15,1.4,1.0,1.4,1.4,1.4,1.15,1.0,1.15,0.7,1.15,1.15,10,82
26,slp,monitor_control,g,3,1984,semidetached,0.7,0.7,1.4,1.0,1.0,0.7,0.7,1.0,1.0,1.4,1.0,0.5,1.4,1.15,0.7,20,750
38,gal,launchprocessing,g,3,1976,embedded,0.7,1.4,1.4,1.15,1.65,1.0,1.4,1.0,1.0,1.0,0.5,0.7,1.4,0.7,1.15,32,210
14,slp,batchdataprocessing,f,6,1986,embedded,1.15,1.15,1.4,1.65,1.0,0.7,1.15,1.0,1.15,1.15,1.15,1.15,0.7,0.5,1.0,21,882
43,erb,monitor_control,f,1,1985,organic,1.4,1.0,1.15,1.15,1.4,1.0,1.4,1.4,1.15,1.15,1.0,0.7,1.15,1.0,1.15,82,215
42,erb,communications,g,3,1985,organic,1.0,0.7,1.15,1.4,1.65,1.0,1.15,1.15,0.7,1.15,1.15,1.0,0.5,0.7,0.7,326,576
27,Y,batchdataprocessing,f,6,1977,semidetached,1.15,1.15,1.15,1.65,1.65,1.15,1.15,1.4,1.4,1.15,0.7,0.7,1.15,1.4,0.7,8,150
66,X,communications,g,1,1980,embedded,1.0,1.15,0.7,1.4,1.65,1.15,1.15,1.0,1.4,1.4,0.5,0.7,0.5,1.4,1.15,8,480
30,de,monitor_control,f,3,1971,embedded,1.4,1.4,0.7,1.65,1.15,1.15,1.4,1.15,1.4,1.4,1.0,0.5,0.7,1.15,1.15,21,62
48,erb,avionicsmonitoring,f,5,1975,organic,1.0,1.0,1.0,1.65,1.0,1.15,1.4,1.4,1.4,1.15,1.15,0.5,1.4,0.7,1.15,53,215
8,Y,operatingsystem,f,5,1983,organic,1.0,1.15,1.4,1.4,1.15,1.15,1.4,1.4,1.0,1.4,1.15,1.15,1.0,0.5,1.0,41,2120
46,gal,avionicsmonitoring,g,6,1974,embedded,1.15,1.4,0.7,1.15,1.4,1.0,1.4,1.15,1.4,1.4,0.7,0.5,1.15,1.4,1.15,20,5714
27,spl,operatingsystem,g,1,1980,semidetached,0.7,1.4,1.4,1.65,1.0,0.7,1.0,1.0,1.4,1.4,0.5,1.15,0.5,1.15,1.0,101,420
69,erb,simulation,f,1,1987,semidetached,1.4,1.4,1.0,1.65,1.0,1.0,0.7,1.4,1.4,1.0,1.15,1.0,1.15,1.15,1.15,666,210
98,slp,application_ground,f,2,1979,organic,1.4,1.4,1.65,1.15,1.0,0.7,0.7,1.15,1.15,1.0,0.7,1.0,1.0,1.4,1.15,151,3528
93,spl,Avionics,g,6,1984,semidetached,1.0,1.0,1.65,1.4,1.65,1.15,0.7,1.4,1.4,1.4,1.0,0.5,1.0,1.0,1.15,55,988
21,X,application_ground,g,2,1979,organic,1.4,1.15,0.7,1.4,1.65,1.15,1.4,1.15,0.7,1.4,1.15,0.5,0.5,1.4,1.15,32,400
29,hst,application_ground,g,5,1987,organic,1.4,1.0,1.15,1.15,1.65,1.0,1.0,1.0,1.4,1.0,0.7,0.7,1.4,1.0,1.0,70,240
81,erb,missionplanning,g,5,1984,embedded,0.7,1.0,0.7,1.4,1.0,0.7,1.4,1.15,1.0,1.0,0.7,1.15,0.5,0.7,1.15,98,252
68,spl,operatingsystem,f,1,1971,embedded,1.4,0.7,1.0,1.15,1.4,1.15,1.4,1.4,1.4,1.4,0.5,1.15,0.5,0.7,1.15,3,599
89,slp,science,g,1,1985,organic,1.4,1.0,1.65,1.65,1.15,0.7,1.4,1.4,0.7,1.4,0.5,0.5,0.5,1.0,1.15,3,400
47,gal,monitor_control,f,2,1980,organic,1.0,1.4,1.65,1.15,1.0,1.0,1.4,1.15,1.4,1.4,1.0,1.0,0.5,1.4,1.15,41,5714
82,slp,Avionics,g,1,1979,embedded,1.15,1.15,1.65,1.0,1.15,1.0,0.7,1.4,0.7,1.0,0.7,1.0,1.15,0.7,1.15,154,82
51,gal,realdataprocessing,f,1,1982,semidetached,1.0,1.4,1.15,1.15,1.65,0.7,1.4,1.4,1.0,1.15,1.0,0.7,1.15,0.7,0.7,9,18
16,de,operatingsystem,f,1,1974,embedded,1.4,1.4,1.15,1.65,1.65,0.7,0.7,1.15,0.7,1.4,1.15,1.0,1.0,1.0,1.0,9,756
84,spl,monitor_control,g,3,1985,organic,1.15,1.15,1.4,1.0,1.4,1.15,0.7,1.15,1.4,1.4,0.5,0.7,1.4,0.5,0.7,190,114
76,Y,missionplanning,f,2,1975,embedded,1.4,1.0,1.15,1.15,1.4,1.15,1.15,1.15,1.4,1.0,0.5,1.15,1.0,0.5,1.15,21,84
22,de,communications,f,2,1982,semidetached,1.0,0.7,1.65,1.15,1.15,1.15,1.15,1.4,1.4,1.0,0.7,0.5,1.4,1.15,1.0,154,600
24,gal,communications,f,6,1985,embedded,1.0,1.0,1.0,1.65,1.15,1.0,1.0,1.15,0.7,1.15,1.15,1.0,1.4,1.15,0.7,85,1350
50,hst,application_ground,f,5,1974,embedded,1.15,0.7,0.7,1.15,1.0,0.7,1.4,1.4,1.0,1.4,0.7,0.7,1.4,1.15,1.0,38,988
68,spl,utility,f,2,1983,embedded,1.0,1.4,1.4,1.65,1.4,0.7,1.15,1.15,1.15,1.15,0.5,0.5,0.5,1.4,1.0,32,162
27,erb,Avionics,g,5,1985,organic,0.7,1.4,1.4,1.65,1.0,1.0,1.4,1.0,1.0,1.15,0.7,1.15,1.4,1.15,1.0,9,62
44,erb,missionplanning,f,2,1980,embedded,1.4,1.15,1.0,1.4,1.0,1.15,0.7,1.4,0.7,1.15,0.5,1.0,1.4,0.7,1.15,14,480
54,slp,launchprocessing,g,6,1986,semidetached,0.7,1.4,1.4,1.0,1.15,1.0,1.15,1.4,1.15,1.0,1.0,0.5,0.7,0.7,1.15,40,82
48,hst,operatingsystem,f,2,1976,semidetached,1.15,0.7,1.4,1.4,1.0,0.7,1.4,1.15,1.15,1.0,1.15,1.0,1.4,0.7,1.15,104,108
8,de,utility,f,2,1975,semidetached,0.7,1.4,1.15,1.0,1.0,0.7,1.4,1.0,1.0,1.4,1.15,1.0,1.0,1.15,0.7,32,107
59,gal,simulation,g,2,1976,organic,1.15,1.0,0.7,1.65,1.4,0.7,0.7,1.4,0.7,1.0,1.0,0.5,1.4,1.4,0.7,114,599
40,Y,operatingsystem,g,1,1975,organic,1.15,0.7,1.0,1.65,1.4,1.15,1.4,1.4,1.4,1.15,1.15,0.5,1.4,0.7,1.0,190,703
55,hst,utility,g,3,1985,semidetached,1.4,0.7,1.15,1.15,1.4,1.0,1.0,1.15,1.0,1.15,1.15,0.5,0.5,1.0,1.0,10,114
42,spl,simulation,f,5,1971,embedded,1.0,1.0,1.15,1.4,1.65,1.15,0.7,1.0,1.4,1.15,0.7,0.7,1.4,0.5,1.0,302,480
53,erb,utility,f,2,1974,organic,1.0,0.7,1.15,1.0,1.15,1.0,1.4,1.15,1.0,1.4,0.5,0.5,1.0,0.5,1.15,355,1368
30,erb,avionicsmonitoring,g,3,1978,embedded,0.7,0.7,1.0,1.0,1.15,0.7,0.7,1.15,1.15,1.0,1.15,1.0,1.4,1.4,0.7,78,48
35,de,science,g,6,1987,organic,1.0,1.4,0.7,1.15,1.0,1.0,0.7,1.4,1.0,1.0,0.5,0.7,1.15,1.4,1.15,137,1200
70,de,realdataprocessing,f,2,1976,semidetached,0.7,1.4,1.65,1.65,1.0,1.15,1.15,1.0,1.15,1.15,0.7,1.0,0.5,0.5,1.0,82,97
40,slp,utility,f,3,1982,semidetached,1.4,1.4,1.0,1.0,1.4,0.7,0.7,1.15,0.7,1.15,1.15,0.5,1.15,0.5,1.0,35,480
14,spl,application_ground,g,1,1974,organic,0.7,1.15,1.0,1.15,1.65,0.7,1.0,1.4,1.15,1.4,1.0,0.7,1.0,1.15,0.7,77,170
70,X,science,f,2,1983,embedded,1.4,0.7,1.0,1.15,1.4,0.7,1.4,1.15,1.4,1.0,0.7,1.0,1.0,1.0,0.7,22,988
2,spl,batchdataprocessing,g,6,1980,embedded,1.0,1.0,1.65,1.4,1.4,1.0,0.7,1.0,1.15,1.15,1.15,1.0,1.15,0.7,1.15,75,882
34,X,realdataprocessing,g,6,1984,embedded,0.7,1.15,1.4,1.65,1.0,0.7,1.0,1.4,1.15,1.15,1.15,1.0,1.15,1.0,0.7,154,50
30,gal,operatingsystem,g,6,1986,embedded,0.7,1.0,0.7,1.4,1.65,0.7,1.0,1.15,1.0,1.0,0.5,0.5,0.7,1.15,0.7,2821,636
81,spl,operatingsystem,f,5,1977,embedded,0.7,0.7,1.4,1.65,1.65,1.15,1.4,1.15,1.4,1.0,0.5,1.15,1.15,0.5,1.15,240,48
42,hst,monitor_control,f,1,1985,embedded,1.0,1.15,1.65,1.15,1.65,1.15,1.4,1.4,1.15,1.15,1.15,1.0,0.7,0.5,1.15,85,1200
36,de,avionicsmonitoring,g,2,1987,semidetached,1.15,0.7,1.0,1.4,1.4,0.7,1.15,1.0,1.15,1.15,0.5,0.5,1.15,0.5,1.0,302,400
24,Y,utility,f,5,1979,semidetached,1.0,1.4,1.0,1.0,1.0,1.15,1.15,1.15,0.7,1.15,0.7,0.5,1.0,1.0,1.0,193,17725
82,hst,datacapture,f,6,1979,organic,1.15,0.7,1.15,1.0,1.65,1.15,1.15,1.15,0.7,1.15,0.5,1.15,1.15,1.15,1.0,271,432
93,X,Avionics,f,1,1982,embedded,1.4,0.7,0.7,1.0,1.4,1.15,1.4,1.15,1.4,1.15,0.5,1.15,1.0,1.15,0.7,34,36
32,hst,launchprocessing,g,5,1985,organic,0.7,1.4,1.15,1.0,1.15,0.7,0.7,1.15,1.15,1.15,1.0,1.15,1.4,0.7,1.0,50,430
8,erb,simulation,f,2,1984,organic,1.4,1.4,1.15,1.0,1.0,0.7,1.4,1.0,1.4,1.15,1.15,0.5,0.5,1.0,1.0,227,400
22,de,datacapture,f,1,1987,semidetached,1.0,1.4,1.65,1.0,1.0,1.15,1.15,1.15,1.15,1.4,0.5,0.7,0.7,1.15,1.15,14,370
93,de,monitor_control,g,6,1974,embedded,1.15,1.4,1.15,1.65,1.4,1.0,0.7,1.15,1.0,1.0,0.7,1.0,1.0,1.4,1.15,38,458
4,spl,realdataprocessing,g,3,1974,semidetached,1.0,1.0,1.0,1.4,1.15,0.7,1.15,1.4,1.15,1.15,0.5,0.7,1.15,1.4,1.15,163,420
33,spl,monitor_control,g,3,1982,embedded,0.7,1.0,1.4,1.4,1.0,1.15,1.15,1.4,1.0,1.15,0.5,0.7,1.4,1.4,0.7,104,70
12,hst,application_ground,f,3,1985,embedded,1.0,0.7,0.7,1.4,1.65,1.15,1.4,1.15,1.15,1.4,0.5,1.15,0.7,1.15,1.0,32,324
12,X,application_ground,f,6,1979,organic,1.4,1.4,1.15,1.15,1.15,1.15,1.4,1.15,1.4,1.0,0.7,1.15,1.0,1.4,0.7,90,8211
51,gal,simulation,f,5,1977,semidetached,1.0,1.15,1.4,1.4,1.0,0.7,1.0,1.15,1.0,1.15,1.0,1.0,0.7,1.4,0.7,98,720
21,gal,application_ground,f,6,1971,semidetached,1.15,1.4,1.15,1.4,1.4,1.15,1.4,1.4,1.4,1.15,0.5,0.7,0.5,1.0,1.15,259,19245
34,slp,Avionics,g,5,1984,embedded,1.4,0.7,1.0,1.4,1.15,1.15,0.7,1.15,0.7,1.0,0.5,1.0,1.4,0.5,1.15,15,720
42,de,utility,g,2,1986,semidetached,1.0,1.0,1.4,1.0,1.0,1.0,0.7,1.4,1.4,1.0,0.7,1.15,0.5,1.4,0.7,34,4560
17,hst,datacapture,g,2,1982,semidetached,1.15,1.4,0.7,1.4,1.15,0.7,0.7,1.0,1.15,1.15,1.0,1.0,1.0,1.4,0.7,150,155
66,erb,Avionics,f,1,1980,organic,1.0,1.15,1.15,1.15,1.0,1.15,1.4,1.0,1.4,1.15,0.5,1.15,0.5,1.15,1.0,246,4560
65,spl,communications,f,3,1986,embedded,1.0,1.15,1.65,1.15,1.4,0.7,1.4,1.4,1.4,1.0,0.7,0.7,1.4,0.5,1.15,75,114
2,slp,science,g,5,1986,semidetached,1.0,1.4,1.65,1.4,1.65,1.0,0.7,1.4,0.7,1.15,0.5,1.0,0.7,1.15,0.7,55,108
23,Y,simulation,g,2,1974,semidetached,1.0,1.15,1.65,1.0,1.65,0.7,0.7,1.4,1.4,1.15,1.15,1.0,1.4,0.7,0.7,13,750
81,spl,Avionics,f,3,1977,semidetached,0.7,0.7,1.0,1.4,1.4,0.7,1.0,1.4,1.15,1.4,1.15,1.0,0.5,1.4,1.0,35,210
22,gal,science,f,6,1971,semidetached,0.7,1.0,1.0,1.65,1.0,1.15,1.4,1.0,1.4,1.15,1.15,0.5,1.0,0.7,0.7,22,38
39,gal,communications,f,3,1976,semidetached,1.4,1.15,1.15,1.65,1.0,1.15,0.7,1.4,0.7,1.15,1.0,1.0,1.15,0.5,0.7,326,599
14,slp,batchdataprocessing,f,6,1975,semidetached,1.0,0.7,1.15,1.4,1.15,1.0,1.4,1.15,0.7,1.4,1.0,0.5,1.0,1.15,0.7,90,162
58,erb,launchprocessing,g,2,1982,organic,1.4,0.7,1.0,1.65,1.4,0.7,1.0,1.0,1.4,1.15,1.0,1.0,1.4,1.15,1.15,423,2460
70,X,realdataprocessing,f,1,1987,embedded,0.7,1.15,1.4,1.0,1.0,1.0,1.15,1.15,1.4,1.0,0.5,0.7,1.15,1.0,0.7,150,252
68,erb,Avionics,g,6,1979,organic,1.4,0.7,1.15,1.65,1.15,0.7,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.4,0.7,38,1181
72,erb,simulation,f,5,1985,organic,1.0,1.0,1.0,1.4,1.15,1.15,1.15,1.15,1.4,1.0,1.0,0.5,1.0,1.4,1.0,315,107
93,de,science,g,6,1985,organic,1.4,1.4,0.7,1.4,1.4,1.15,1.4,1.15,1.4,1.15,1.0,1.15,0.7,1.0,1.0,20,12
84,Y,avionicsmonitoring,f,3,1985,semidetached,1.0,0.7,1.15,1.15,1.0,1.15,0.7,1.0,1.15,1.15,1.15,0.5,1.0,1.15,0.7,6,703
24,gal,operatingsystem,f,6,1977,organic,1.4,1.4,1.4,1.65,1.65,1.0,1.0,1.4,1.4,1.15,1.0,0.7,1.0,1.0,1.15,60,24
44,Y,science,g,2,1980,semidetached,1.15,0.7,1.15,1.4,1.65,1.0,0.7,1.4,0.7,1.15,1.0,1.15,1.0,0.5,1.0,75,60
10,Y,operatingsystem,f,6,1975,semidetached,0.7,1.15,1.4,1.4,1.15,1.0,1.15,1.4,1.15,1.4,1.15,0.7,1.4,1.0,1.15,9,90
68,slp,realdataprocessing,f,1,1982,organic,1.4,1.4,1.15,1.4,1.65,1.0,1.15,1.0,1.4,1.0,0.7,1.0,1.0,0.7,1.15,162,480
89,slp,application_ground,f,6,1985,organic,1.4,1.15,1.15,1.4,1.65,0.7,1.4,1.4,1.15,1.15,1.0,0.7,0.7,0.7,1.0,137,576
65,spl,avionicsmonitoring,f,6,1971,organic,1.4,0.7,1.15,1.4,1.0,1.0,1.4,1.15,1.15,1.15,0.5,1.0,1.15,1.4,1.15,190,70
68,spl,science,f,5,1975,organic,0.7,1.15,0.7,1.15,1.4,1.0,0.7,1.4,1.15,1.0,1.0,1.0,0.7,1.4,1.15,60,312
10,slp,avionicsmonitoring,g,1,1987,embedded,0.7,0.7,1.4,1.4,1.15,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.15,0.7,0.7,77,38
71,slp,operatingsystem,f,3,1977,organic,0.7,0.7,0.7,1.0,1.0,1.15,0.7,1.15,0.7,1.4,0.7,0.5,1.15,0.5,1.0,295,24
91,Y,Avionics,f,2,1978,organic,1.15,1.4,0.7,1.4,1.4,0.7,1.0,1.0,1.4,1.0,0.5,0.7,0.5,1.15,1.15,90,18
2,spl,application_ground,g,6,1986,organic,1.4,1.0,1.4,1.4,1.65,0.7,1.15,1.4,1.15,1.4,0.7,0.5,1.4,0.5,1.15,9,90
54,slp,application_ground,f,5,1979,embedded,1.4,1.0,1.65,1.0,1.15,1.0,1.0,1.15,1.0,1.0,0.5,1.15,1.15,0.7,0.7,90,5714
77,Y,datacapture,f,6,1984,organic,0.7,1.15,1.15,1.4,1.15,1.0,1.15,1.4,1.0,1.4,0.7,0.7,0.7,1.15,0.7,352,360
19,slp,Avionics,f,5,1982,semidetached,1.0,1.15,0.7,1.4,1.0,1.15,1.0,1.4,1.0,1.15,0.5,1.15,1.15,0.5,1.15,302,278
6,erb,science,g,5,1985,semidetached,1.15,1.15,1.15,1.15,1.65,1.0,0.7,1.0,1.15,1.4,1.0,1.15,1.4,1.4,1.0,151,42
52,Y,operatingsystem,g,1,1986,semidetached,1.4,1.4,1.0,1.4,1.65,1.15,1.15,1.0,1.4,1.4,0.7,1.15,0.5,1.0,0.7,2821,16459
94,hst,avionicsmonitoring,f,1,1982,organic,1.4,0.7,1.4,1.15,1.65,1.0,1.0,1.4,1.4,1.4,1.15,1.15,0.7,1.4,1.0,53,252
18,gal,Avionics,f,6,1982,embedded,1.15,1.15,1.15,1.15,1.65,1.15,1.15,1.15,1.4,1.0,0.5,0.5,1.0,0.7,0.7,128,192
9,erb,utility,g,1,1978,semidetached,0.7,0.7,1.0,1.15,1.65,1.15,1.15,1.4,0.7,1.4,1.15,1.15,1.0,0.7,0.7,725,480
58,de,datacapture,g,5,1987,embedded,0.7,1.4,1.15,1.4,1.4,1.0,1.0,1.15,1.0,1.0,0.7,1.0,1.4,1.4,0.7,14,1350
29,Y,batchdataprocessing,g,6,1979,organic,1.15,0.7,1.0,1.0,1.0,0.7,1.15,1.15,0.7,1.15,0.5,0.7,1.15,1.15,0.7,14,1368
25,spl,simulation,f,2,1975,embedded,0.7,1.4,1.15,1.4,1.4,0.7,1.4,1.15,1.4,1.4,0.7,1.0,1.15,1.15,1.15,9,8211
78,de,application_ground,g,1,1978,embedded,1.0,1.15,1.65,1.65,1.0,1.15,0.7,1.15,1.4,1.0,0.7,1.15,0.5,1.0,1.0,79,458
3,X,datacapture,f,1,1974,semidetached,1.15,1.4,1.0,1.4,1.0,1.15,1.15,1.4,1.0,1.4,0.7,0.5,0.5,1.4,0.7,40,48
78,X,realdataprocessing,f,3,1974,embedded,0.7,0.7,1.4,1.0,1.65,0.7,1.15,1.4,1.15,1.4,0.7,0.5,0.7,0.7,1.0,98,480
59,spl,communications,g,2,1977,organic,1.0,1.0,1.15,1.4,1.15,1.0,1.4,1.4,1.4,1.15,0.5,1.15,1.4,1.15,0.7,32,38
72,de,datacapture,f,6,1987,embedded,1.4,0.7,1.15,1.4,1.0,1.15,0.7,1.0,0.7,1.15,0.7,0.5,1.4,1.4,0.7,13,50
92,spl,utility,f,3,1979,semidetached,1.0,1.4,1.0,1.0,1.15,0.7,1.4,1.4,1.15,1.15,1.15,0.5,0.5,1.0,1.0,104,192
24,spl,simulation,f,2,1974,embedded,1.0,1.0,1.65,1.15,1.0,1.15,1.15,1.15,1.4,1.0,0.5,0.7,1.4,1.15,1.0,162,409
73,slp,application_ground,f,3,1984,organic,1.15,1.4,0.7,1.65,1.4,1.0,1.15,1.15,0.7,1.15,1.15,1.15,1.15,1.0,1.15,97,108
39,Y,monitor_control,g,6,1975,semidetached,1.4,1.15,1.15,1.4,1.65,0.7,1.0,1.15,1.15,1.15,1.15,0.7,1.0,0.7,1.15,35,2120
1,erb,Avionics,f,6,1984,semidetached,1.0,1.0,1.4,1.65,1.65,0.7,0.7,1.15,1.15,1.15,1.0,0.7,0.7,1.0,0.7,163,300
31,hst,missionplanning,f,3,1974,embedded,1.0,1.0,1.0,1.4,1.0,1.15,0.7,1.15,1.0,1.15,1.0,0.7,1.4,1.4,1.15,352,1200
2,X,Avionics,g,3,1987,organic,1.4,1.15,0.7,1.4,1.0,1.15,1.0,1.4,0.7,1.0,1.0,0.7,0.7,1.0,0.7,154,1200
98,hst,missionplanning,f,2,1971,embedded,1.15,1.4,0.7,1.65,1.0,1.15,1.15,1.15,1.4,1.0,0.5,1.0,1.4,1.4,1.0,8,155
38,slp,science,f,6,1974,embedded,1.4,1.15,0.7,1.15,1.65,1.15,1.15,1.15,1.15,1.0,1.0,0.7,0.7,0.7,0.7,2847,38
40,hst,missionplanning,f,5,1984,embedded,1.0,0.7,1.0,1.0,1.0,1.15,1.0,1.4,1.0,1.4,1.15,0.7,0.5,1.15,1.15,295,1200
24,Y,simulation,f,3,1974,semidetached,0.7,1.0,1.15,1.15,1.65,1.0,0.7,1.4,1.0,1.0,0.5,1.15,0.7,0.5,0.7,77,170
